YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2020,2020,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,18,18,"$35,000 - $49,999",,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,VALUE,6,Income,"$35,000 - $49,999",INC,INC3550
2022,2022,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.4,33.4,"Less than $15,000",,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q036,VALUE,49,Income,"Less than $15,000",INC,INCLESS15
2020,2020,TX,Texas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,32.5,32.5,"$25,000 - $34,999",,"(31.827240407000488, -99.42677020599967)",PA,PA1,Q047,VALUE,48,Income,"$25,000 - $34,999",INC,INC2535
2020,2020,CT,Connecticut,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,18.4,18.4,"$50,000 - $74,999",,"(41.56266102000046, -72.64984095199964)",PA,PA1,Q047,VALUE,9,Income,"$50,000 - $74,999",INC,INC5075
2020,2020,WY,Wyoming,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,41.1,41.1,"$50,000 - $74,999",,"(43.23554134300048, -108.10983035299967)",OWS,OWS1,Q037,VALUE,56,Income,"$50,000 - $74,999",INC,INC5075
2020,2020,TN,Tennessee,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,39,39,"Less than $15,000",,"(35.68094058000048, -85.77449091399967)",OWS,OWS1,Q036,VALUE,47,Income,"Less than $15,000",INC,INCLESS15
2020,2020,HI,Hawaii,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,28.5,28.5,"$15,000 - $24,999",,"(21.304850435000446, -157.85774940299973)",PA,PA1,Q047,VALUE,15,Income,"$15,000 - $24,999",INC,INC1525
2020,2020,MO,Missouri,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.3,35.3,"$50,000 - $74,999",,"(38.635790776000476, -92.56630005299968)",OWS,OWS1,Q036,VALUE,29,Income,"$50,000 - $74,999",INC,INC5075
2020,2020,IL,Illinois,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,32.3,32.3,"$15,000 - $24,999",,"(40.48501028300046, -88.99771017799969)",PA,PA1,Q047,VALUE,17,Income,"$15,000 - $24,999",INC,INC1525
2020,2020,NM,New Mexico,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,27.8,27.8,Data not reported,,"(34.52088095200048, -106.24058098499967)",PA,PA1,Q047,VALUE,35,Income,Data not reported,INC,INCNR
2020,2020,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,41.6,41.6,"$15,000 - $24,999",,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Income,"$15,000 - $24,999",INC,INC1525
2020,2020,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,18.1,18.1,"$50,000 - $74,999",,"(38.89037138500049, -77.03196112699965)",PA,PA1,Q047,VALUE,11,Income,"$50,000 - $74,999",INC,INC5075
2020,2020,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.7,34.7,"$15,000 - $24,999",,"(47.06652897200047, -109.42442064499971)",OWS,OWS1,Q037,VALUE,30,Income,"$15,000 - $24,999",INC,INC1525
2020,2020,VT,Vermont,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,16.5,16.5,"$50,000 - $74,999",,"(43.62538123900049, -72.51764079099962)",PA,PA1,Q047,VALUE,50,Income,"$50,000 - $74,999",INC,INC5075
2020,2020,ME,Maine,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,11.9,11.9,"$75,000 or greater",,"(45.254228894000505, -68.98503133599962)",PA,PA1,Q047,VALUE,23,Income,"$75,000 or greater",INC,INC75PLUS
2020,2020,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.1,28.1,Data not reported,,"(40.79373015200048, -77.86070029399963)",OWS,OWS1,Q036,VALUE,42,Income,Data not reported,INC,INCNR
2020,2020,RI,Rhode Island,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.6,33.6,"$15,000 - $24,999",,"(41.70828019300046, -71.52247031399963)",OWS,OWS1,Q036,VALUE,44,Income,"$15,000 - $24,999",INC,INC1525
2020,2020,MD,Maryland,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.3,28.3,Data not reported,,"(39.29058096400047, -76.60926011099963)",OWS,OWS1,Q036,VALUE,24,Income,Data not reported,INC,INCNR
2020,2020,IA,Iowa,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,39.7,39.7,"Less than $15,000",,"(42.46940091300047, -93.81649055599968)",PA,PA1,Q047,VALUE,19,Income,"Less than $15,000",INC,INCLESS15
2020,2020,AK,Alaska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,31.2,31.2,"$35,000 - $49,999",,"(64.84507995700051, -147.72205903599973)",OWS,OWS1,Q037,VALUE,2,Income,"$35,000 - $49,999",INC,INC3550
2020,2020,WV,West Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.2,35.2,"Less than $15,000",,"(38.66551020200046, -80.71264013499967)",OWS,OWS1,Q036,VALUE,54,Income,"Less than $15,000",INC,INCLESS15
2020,2020,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.4,33.4,Data not reported,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Income,Data not reported,INC,INCNR
2020,2020,NM,New Mexico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,31,31,"Less than $15,000",,"(34.52088095200048, -106.24058098499967)",OWS,OWS1,Q037,VALUE,35,Income,"Less than $15,000",INC,INCLESS15
2020,2020,OR,Oregon,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,28,28,"Less than $15,000",,"(44.56744942400047, -120.15503132599969)",PA,PA1,Q047,VALUE,41,Income,"Less than $15,000",INC,INCLESS15
2020,2020,KY,Kentucky,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,39.6,39.6,"$35,000 - $49,999",,"(37.645970271000465, -84.77497104799966)",OWS,OWS1,Q036,VALUE,21,Income,"$35,000 - $49,999",INC,INC3550
2020,2020,HI,Hawaii,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,21.3,21.3,"$25,000 - $34,999",,"(21.304850435000446, -157.85774940299973)",OWS,OWS1,Q036,VALUE,15,Income,"$25,000 - $34,999",INC,INC2535
2020,2020,TX,Texas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,20.5,20.5,"$50,000 - $74,999",,"(31.827240407000488, -99.42677020599967)",PA,PA1,Q047,VALUE,48,Income,"$50,000 - $74,999",INC,INC5075
2020,2020,NY,New York,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,39.6,39.6,"$75,000 or greater",,"(42.82700103200045, -75.54397042699964)",OWS,OWS1,Q037,VALUE,36,Income,"$75,000 or greater",INC,INC75PLUS
2020,2020,AK,Alaska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.8,34.8,Data not reported,,"(64.84507995700051, -147.72205903599973)",OWS,OWS1,Q037,VALUE,2,Income,Data not reported,INC,INCNR
2020,2020,MD,Maryland,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,33.5,33.5,"$35,000 - $49,999",,"(39.29058096400047, -76.60926011099963)",OWS,OWS1,Q037,VALUE,24,Income,"$35,000 - $49,999",INC,INC3550
2020,2020,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,28.9,28.9,"Less than $15,000",,"(39.493240390000494, -117.07184056399967)",OWS,OWS1,Q037,VALUE,32,Income,"Less than $15,000",INC,INCLESS15
2020,2020,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,33.4,33.4,"$50,000 - $74,999",,"(47.06652897200047, -109.42442064499971)",OWS,OWS1,Q037,VALUE,30,Income,"$50,000 - $74,999",INC,INC5075
2020,2020,ME,Maine,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,30.3,30.3,"$15,000 - $24,999",,"(45.254228894000505, -68.98503133599962)",OWS,OWS1,Q037,VALUE,23,Income,"$15,000 - $24,999",INC,INC1525
2020,2020,VT,Vermont,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,22,22,"$75,000 or greater",,"(43.62538123900049, -72.51764079099962)",OWS,OWS1,Q036,VALUE,50,Income,"$75,000 or greater",INC,INC75PLUS
2020,2020,SD,South Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.2,34.2,"$50,000 - $74,999",,"(44.353130053000484, -100.3735306369997)",OWS,OWS1,Q036,VALUE,46,Income,"$50,000 - $74,999",INC,INC5075
2020,2020,ME,Maine,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.7,34.7,"$15,000 - $24,999",,"(45.254228894000505, -68.98503133599962)",OWS,OWS1,Q036,VALUE,23,Income,"$15,000 - $24,999",INC,INC1525
2020,2020,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,38,38,"$75,000 or greater",,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q037,VALUE,12,Income,"$75,000 or greater",INC,INC75PLUS
2020,2020,UT,Utah,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,26.5,26.5,"$15,000 - $24,999",,"(39.360700171000474, -111.58713063499971)",PA,PA1,Q047,VALUE,49,Income,"$15,000 - $24,999",INC,INC1525
2020,2020,MD,Maryland,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,32.4,32.4,Data not reported,,"(39.29058096400047, -76.60926011099963)",OWS,OWS1,Q037,VALUE,24,Income,Data not reported,INC,INCNR
2020,2020,MN,Minnesota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,36.6,36.6,"$35,000 - $49,999",,"(46.35564873600049, -94.79420050299967)",OWS,OWS1,Q037,VALUE,27,Income,"$35,000 - $49,999",INC,INC3550
2020,2020,NJ,New Jersey,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,35,35,"Less than $15,000",,"(40.13057004800049, -74.27369128799967)",OWS,OWS1,Q037,VALUE,34,Income,"Less than $15,000",INC,INCLESS15
2020,2020,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,31.9,31.9,Data not reported,,"(40.79373015200048, -77.86070029399963)",OWS,OWS1,Q037,VALUE,42,Income,Data not reported,INC,INCNR
2020,2020,KS,Kansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,37.9,37.9,"$25,000 - $34,999",,"(38.34774030000045, -98.20078122699965)",OWS,OWS1,Q036,VALUE,20,Income,"$25,000 - $34,999",INC,INC2535
2020,2020,UT,Utah,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27.5,27.5,"Less than $15,000",,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q036,VALUE,49,Income,"Less than $15,000",INC,INCLESS15
2020,2020,ND,North Dakota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,34.4,34.4,"Less than $15,000",,"(47.47531977900047, -100.11842104899966)",PA,PA1,Q047,VALUE,38,Income,"Less than $15,000",INC,INCLESS15
2020,2020,ID,Idaho,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,25.2,25.2,"$25,000 - $34,999",,"(43.682630005000476, -114.3637300419997)",PA,PA1,Q047,VALUE,16,Income,"$25,000 - $34,999",INC,INC2535
2020,2020,NM,New Mexico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.6,34.6,"$35,000 - $49,999",,"(34.52088095200048, -106.24058098499967)",OWS,OWS1,Q036,VALUE,35,Income,"$35,000 - $49,999",INC,INC3550
2020,2020,WV,West Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.7,34.7,"$75,000 or greater",,"(38.66551020200046, -80.71264013499967)",OWS,OWS1,Q037,VALUE,54,Income,"$75,000 or greater",INC,INC75PLUS
2020,2020,HI,Hawaii,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,24.1,24.1,"$75,000 or greater",,"(21.304850435000446, -157.85774940299973)",OWS,OWS1,Q036,VALUE,15,Income,"$75,000 or greater",INC,INC75PLUS
2020,2020,LA,Louisiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,29.7,29.7,Data not reported,,"(31.31266064400046, -92.44568007099969)",OWS,OWS1,Q037,VALUE,22,Income,Data not reported,INC,INCNR
2020,2020,MS,Mississippi,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.5,34.5,"$50,000 - $74,999",,"(32.745510099000455, -89.53803082499968)",OWS,OWS1,Q037,VALUE,28,Income,"$50,000 - $74,999",INC,INC5075
2020,2020,NC,North Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,26,26,Data not reported,,"(35.466220975000454, -79.15925046299964)",PA,PA1,Q047,VALUE,37,Income,Data not reported,INC,INCNR
2020,2020,MO,Missouri,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,37,37,"$50,000 - $74,999",,"(38.635790776000476, -92.56630005299968)",OWS,OWS1,Q037,VALUE,29,Income,"$50,000 - $74,999",INC,INC5075
